image_file,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,STATEMENT_DATE_RANGE,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID
CASE023_tax_invoice_high_value.png,INVOICE,86 778 824 818,Brisbane IT Solutions,"42 Creek St, Brisbane QLD 4000",Daniel Lee,"7 Fortitude Valley St, Fortitude Valley QLD 4006",26/08/2024,Financial planning services | Website design and development | Trademark registration,5 | 3 | 6,$349.09 | $1260.64 | $1018.49,$1745.45 | $3781.92 | $6110.94,false,$1163.83,$12802.14,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE024_anz_modern.png,BANK_STATEMENT,NOT_FOUND,ANZ,NOT_FOUND,Sophie Martin,NOT_FOUND,NOT_FOUND,Salary ATO PAYROLL REF79617 | Salary ATO PAYROLL REF10094 | EFTPOS OFFICEWORKS Norwood AUS | BPAY ORIGIN ENERGY CRN 979447956 | BPAY ADELAIDE BUS CONSULTING CRN 384602384 | DD AGL REF18739 MHF 1234 | VISA DEBIT PURCHASE Kmart Austra Norwood AU | EFTPOS KMART Norwood AUS | VISA DEBIT PURCHASE SHELL Norwood AU | EFTPOS BP Norwood AUS | EFTPOS TARGET Norwood AUS | BPAY ORIGIN ENERGY CRN 183682466 | Salary ATO PAYROLL REF35312 | EFTPOS BUNNINGS W/HOUSE Norwood AUS | Transfer To Thomas NetBank | EFTPOS BUNNINGS W/HOUSE Norwood AUS | ATM WITHDRAWAL Norwood | VISA DEBIT PURCHASE CHEMIST WHSE Norwood AU | VISA DEBIT PURCHASE SHELL Norwood AU | EFTPOS JB HI-FI Norwood AUS | BPAY TELSTRA CRN 117504619 | BPAY TELSTRA CRN 330664237 | EFTPOS JB HI-FI Norwood AUS | VISA DEBIT PURCHASE Myer Norwood AU | VISA DEBIT PURCHASE SHELL Norwood AU,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/12/2024 - 31/12/2024,02/12/2024 | 05/12/2024 | 02/10/2024 | 07/12/2024 | 31/08/2023 | 09/12/2024 | 10/12/2024 | 11/12/2024 | 12/12/2024 | 12/12/2024 | 13/12/2024 | 15/12/2024 | 15/12/2024 | 16/12/2024 | 16/12/2024 | 18/12/2024 | 18/12/2024 | 18/12/2024 | 19/12/2024 | 23/12/2024 | 23/12/2024 | 23/12/2024 | 24/12/2024 | 24/12/2024 | 29/12/2024,$275.14 | NOT_FOUND | $267.79 | $319.20 | $3232.46 | $502.76 | $68.26 | $358.28 | $558.82 | $222.95 | $373.99 | $67.30 | $397.56 | $450.20 | $402.49 | NOT_FOUND | $594.96 | $497.43 | $461.77 | NOT_FOUND | $596.11 | $465.20 | NOT_FOUND | $166.34 | NOT_FOUND
CASE024_receipt_hospitality.png,RECEIPT,49 402 183 437,Officeworks,"245 Bourke St, Melbourne VIC 3000",NOT_FOUND,NOT_FOUND,01/10/2024,Phone Case | Pasta 500g | Beer Case 24 | Printer Paper A4 500pk | Sparkling Water 12pk,3 | 3 | 2 | 2 | 3,$15.84 | $3.04 | $74.77 | $15.55 | $10.17,$47.52 | $9.12 | $149.54 | $31.10 | $30.51,true,$24.34,$267.79,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE024_tax_invoice_mixed.png,INVOICE,22 015 255 587,Adelaide Business Consulting,"Level 3, 77 King William St, Adelaide SA 5000",Sophie Martin,"12 Norwood St, Norwood SA 5067",28/08/2023,Accounting and bookkeeping | Audit services | Tax return preparation,4 | 5 | 2,$111.65 | $243.30 | $637.75,$446.60 | $1216.50 | $1275.50,false,$293.86,$3232.46,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE025_cba_standard.png,BANK_STATEMENT,NOT_FOUND,Commonwealth Bank,NOT_FOUND,Ryan Thompson,NOT_FOUND,NOT_FOUND,EFTPOS KMART Subiaco AUS | DD INSURANCE REF38940 | EFTPOS KMART Subiaco AUS | BPAY TELSTRA CRN 258927104 | VISA DEBIT PURCHASE Spotlight Subiaco AU | EFTPOS WOOLWORTHS Subiaco AUS | EFTPOS OFFICEWORKS Subiaco AUS | EFTPOS TARGET Subiaco AUS | VISA DEBIT PURCHASE CHEMIST WHSE Subiaco AU | BPAY TELSTRA CRN 475505122 | EFTPOS WOOLWORTHS Subiaco AUS | BPAY ORIGIN ENERGY CRN 894119729 | BPAY TELSTRA CRN 468584828 | EFTPOS OFFICEWORKS Subiaco AUS | EFTPOS BP Subiaco AUS | Transfer To Emma NetBank | ATM WITHDRAWAL Subiaco | EFTPOS JB HI-FI Subiaco AUS | VISA DEBIT PURCHASE SHELL Subiaco AU | Salary ATO PAYROLL REF36066 | EFTPOS COLES Subiaco AUS | EFTPOS BUNNINGS W/HOUSE Subiaco AUS | EFTPOS AMPOL Subiaco AUS | EFTPOS COLES Subiaco AUS | EFTPOS WOOLWORTHS Subiaco AUS | VISA DEBIT PURCHASE SHELL Subiaco AU | ATM WITHDRAWAL Subiaco | Salary ATO PAYROLL REF50501 | EFTPOS WOOLWORTHS Subiaco AUS | DD INSURANCE REF79856 | EFTPOS WOOLWORTHS Subiaco AUS | BPAY TELSTRA CRN 900592344 | EFTPOS OFFICEWORKS Subiaco AUS | EFTPOS JB HI-FI Subiaco AUS | EFTPOS COLES Subiaco AUS | VISA DEBIT PURCHASE CHEMIST WHSE Subiaco AU | VISA DEBIT PURCHASE 7-Eleven Aus Subiaco AU | EFTPOS OFFICEWORKS Subiaco AUS | ATM WITHDRAWAL Subiaco | EFTPOS KMART Subiaco AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/12/2023 - 31/12/2023,02/12/2023 | 02/12/2023 | 03/12/2023 | 04/12/2023 | 04/12/2023 | 06/12/2023 | 08/12/2023 | 10/12/2023 | 11/12/2023 | 12/12/2023 | 13/12/2023 | 14/12/2023 | 14/12/2023 | 10/11/2024 | 19/12/2023 | 19/12/2023 | 20/12/2023 | 20/12/2023 | 21/12/2023 | 21/12/2023 | 23/12/2023 | 23/12/2023 | 24/12/2023 | 24/12/2023 | 25/12/2023 | 25/12/2023 | 25/12/2023 | 26/12/2023 | 27/12/2023 | 27/12/2023 | 27/12/2023 | 28/12/2023 | 28/12/2023 | 22/09/2024 | 29/12/2023 | 29/12/2023 | 30/12/2023 | 30/12/2023 | 30/12/2023 | 30/12/2023,$198.40 | $39.81 | $307.79 | $58.70 | $245.13 | $297.84 | $152.97 | $76.39 | $360.39 | $594.19 | $414.36 | $569.88 | NOT_FOUND | $14912.46 | $422.27 | $45.46 | $567.65 | $521.77 | $196.12 | NOT_FOUND | $206.81 | $219.67 | $162.03 | $211.65 | $576.76 | $261.61 | $131.99 | $426.03 | $560.49 | NOT_FOUND | $584.01 | NOT_FOUND | $459.84 | $260.44 | $306.37 | $91.13 | $169.22 | $573.27 | $279.95 | $194.61
CASE025_receipt_thermal_80mm.png,RECEIPT,29 851 918 357,JB Hi-Fi,"2 Parliament Sq, Melbourne VIC 3002",NOT_FOUND,NOT_FOUND,16/09/2024,Shampoo 400ml | Motor Oil 5L | Laundry Powder 2kg | Drill Bit Set | Dishwashing Liquid,2 | 3 | 3 | 1 | 2,$6.93 | $44.10 | $16.40 | $51.82 | $6.63,$13.86 | $132.30 | $49.20 | $51.82 | $13.26,true,$23.68,$260.44,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE025_tax_invoice_standard.png,INVOICE,52 590 626 182,Perth Marketing Group,"Level 8, 140 St Georges Tce, Perth WA 6000",Ryan Thompson,"97 Subiaco St, Subiaco WA 6008",06/11/2024,Business strategy consulting | Marketing campaign management | Website design and development | Financial planning services,6 | 8 | 3 | 6,$367.95 | $189.58 | $2910.48 | $183.50,$2207.70 | $1516.64 | $8731.44 | $1101.00,false,$1355.68,$14912.46,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE026_cba_date_grouped.png,BANK_STATEMENT,NOT_FOUND,Westpac,NOT_FOUND,Hannah White,NOT_FOUND,NOT_FOUND,EFTPOS AMPOL Hobart AUS | EFTPOS TARGET Hobart AUS | EFTPOS OFFICEWORKS Hobart AUS | EFTPOS BUNNINGS W/HOUSE Hobart AUS | EFTPOS AMPOL Hobart AUS | EFTPOS KMART Hobart AUS | EFTPOS WOOLWORTHS Hobart AUS | BPAY TELSTRA CRN 410075739 | EFTPOS OFFICEWORKS Hobart AUS | Salary ATO PAYROLL REF74679 | EFTPOS DAN MURPHYS Hobart AUS | Salary ATO PAYROLL REF92396 | EFTPOS BUNNINGS W/HOUSE Hobart AUS | Transfer To Charlotte NetBank | EFTPOS BUNNINGS W/HOUSE Hobart AUS | Transfer To Thomas NetBank | BPAY ORIGIN ENERGY CRN 446627326 | EFTPOS TARGET Hobart AUS | EFTPOS JB HI-FI Hobart AUS | VISA DEBIT PURCHASE HARVEY NORMAN Hobart AU | ATM WITHDRAWAL Hobart | ATM WITHDRAWAL Hobart | EFTPOS BP Hobart AUS | EFTPOS OFFICEWORKS Hobart AUS | EFTPOS OFFICEWORKS Hobart AUS | EFTPOS OFFICEWORKS Hobart AUS | BPAY TELSTRA CRN 644053844 | DD INSURANCE REF84569 | EFTPOS OFFICEWORKS Hobart AUS | VISA DEBIT PURCHASE JB Hi-Fi Hobart AU | DD INSURANCE REF64257 | BPAY TELSTRA CRN 878424329 | Transfer To Michael NetBank | EFTPOS COLES Hobart AUS | EFTPOS KMART Hobart AUS | DD INSURANCE REF64246 | EFTPOS DAN MURPHYS Hobart AUS | VISA DEBIT PURCHASE Kmart Austra Hobart AU | EFTPOS AMPOL Hobart AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/09/2023 - 30/09/2023,02/09/2023 | 02/09/2023 | 02/09/2023 | 02/09/2023 | 05/09/2023 | 06/09/2023 | 07/09/2023 | 08/09/2023 | 10/09/2023 | 10/09/2023 | 10/09/2023 | 10/09/2023 | 13/09/2023 | 13/09/2023 | 13/09/2023 | 14/09/2023 | 15/09/2023 | 15/09/2023 | 15/09/2023 | 09/08/2024 | 17/09/2023 | 17/09/2023 | 17/09/2023 | 18/09/2023 | 18/09/2023 | 20/09/2023 | 21/09/2023 | 23/09/2023 | 29/09/2024 | 25/09/2023 | 25/09/2023 | 27/09/2023 | 27/09/2023 | 27/09/2023 | 29/09/2023 | 29/09/2023 | 29/09/2023 | 29/09/2023 | 30/09/2023,$420.71 | $277.67 | NOT_FOUND | NOT_FOUND | $570.35 | $207.76 | NOT_FOUND | $79.36 | $280.60 | NOT_FOUND | $364.06 | $493.87 | $31.67 | NOT_FOUND | $399.95 | $351.59 | NOT_FOUND | $89.38 | $133.81 | $38.82 | $196.73 | $302.87 | $369.55 | $379.02 | $206.94 | $176.16 | $462.55 | $576.47 | $10369.62 | NOT_FOUND | NOT_FOUND | NOT_FOUND | $582.07 | $507.02 | $471.58 | $303.26 | $113.26 | $24.71 | $295.25
CASE026_receipt_thermal_57mm.png,RECEIPT,53 984 108 796,Harvey Norman,"A1 Richmond Rd, Homebush West NSW 2140",NOT_FOUND,NOT_FOUND,06/08/2024,Chicken Breast 500g | Sparkling Water 12pk,2 | 1,$11.71 | $15.40,$23.42 | $15.40,true,$3.53,$38.82,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE026_tax_invoice_gst_inclusive.png,INVOICE,18 646 617 015,Smith & Associates Accounting,"Level 12, 100 Collins St, Melbourne VIC 3000",Hannah White,"83 Hobart St, Hobart TAS 7000",23/09/2024,Annual report preparation | Tax return preparation | Corporate training workshop,3 | 2 | 2,$958.17 | $439.38 | $2836.83,$2874.51 | $878.76 | $5673.66,false,$942.69,$10369.62,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE027_receipt_retail_tax.png,RECEIPT,27 176 169 681,Kmart Australia,"690 Springvale Rd, Mulgrave VIC 3170",NOT_FOUND,NOT_FOUND,22/11/2024,Chips BBQ 175g | Toilet Paper 12pk | Sparkling Water 12pk | Pasta 500g | Dishwashing Liquid,1 | 2 | 3 | 3 | 3,$3.92 | $10.56 | $11.78 | $2.25 | $4.24,$3.92 | $21.12 | $35.34 | $6.75 | $12.72,true,$7.26,$79.85,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE027_tax_invoice_high_value.png,INVOICE,11 817 593 452,Johnson Legal,"Suite 5, 200 George St, Sydney NSW 2000",Thomas Anderson,"44 Parramatta St, Parramatta NSW 2150",23/03/2024,IT support and maintenance | Software development services | Risk assessment review,2 | 5 | 2,$199.85 | $218.15 | $1418.14,$399.70 | $1090.75 | $2836.28,false,$432.67,$4759.40,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE027_westpac_standard.png,BANK_STATEMENT,NOT_FOUND,National Australia Bank,NOT_FOUND,Thomas Anderson,NOT_FOUND,NOT_FOUND,EFTPOS COLES Parramatta AUS | EFTPOS OFFICEWORKS Parramatta AUS | EFT PAYMENT JOHNSON LEGAL | EFTPOS KMART Parramatta AUS | BPAY TELSTRA CRN 362878922 | Salary ATO PAYROLL REF27049 | DD AGL REF21287 MHF 1234 | Transfer To Jessica NetBank | Salary ATO PAYROLL REF71039 | EFTPOS DAN MURPHYS Parramatta AUS | EFTPOS BP Parramatta AUS | VISA DEBIT PURCHASE CHEMIST WHSE Parramatta AU | EFTPOS DAN MURPHYS Parramatta AUS | EFTPOS BUNNINGS W/HOUSE Parramatta AUS | EFTPOS KMART Parramatta AUS | EFTPOS DAN MURPHYS Parramatta AUS | EFTPOS BP Parramatta AUS | EFTPOS TARGET Parramatta AUS | BPAY ORIGIN ENERGY CRN 998451531 | Salary ATO PAYROLL REF68355 | ATM WITHDRAWAL Parramatta | VISA DEBIT PURCHASE Coles Parramatta AU | EFTPOS COLES Parramatta AUS | Transfer To Hannah NetBank | BPAY TELSTRA CRN 870722451 | EFTPOS AMPOL Parramatta AUS | VISA DEBIT PURCHASE Bunnings War Parramatta AU | BPAY TELSTRA CRN 352588284,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/06/2024 - 30/06/2024,01/06/2024 | 02/06/2024 | 24/03/2024 | 22/11/2024 | 03/06/2024 | 04/06/2024 | 04/06/2024 | 05/06/2024 | 07/06/2024 | 10/06/2024 | 11/06/2024 | 13/06/2024 | 15/06/2024 | 15/06/2024 | 17/06/2024 | 17/06/2024 | 17/06/2024 | 20/06/2024 | 22/06/2024 | 22/06/2024 | 23/06/2024 | 24/06/2024 | 27/06/2024 | 28/06/2024 | 28/06/2024 | 28/06/2024 | 29/06/2024 | 30/06/2024,$536.36 | $465.94 | $4759.40 | $79.85 | $193.71 | NOT_FOUND | $241.23 | $206.08 | $87.76 | NOT_FOUND | $538.46 | $475.38 | NOT_FOUND | $349.06 | $51.85 | $376.32 | $490.21 | $419.54 | $359.38 | $191.74 | $493.72 | $352.65 | $323.44 | $527.68 | $353.81 | $227.84 | $587.43 | $358.20
CASE028_receipt_fuel.png,RECEIPT,84 676 934 137,Big W,"1 Woolworths Way, Bella Vista NSW 2153",NOT_FOUND,NOT_FOUND,07/03/2024,Chips BBQ 175g | Potting Mix 25L | Car Air Freshener | Batteries AA 8pk,3 | 3 | 2 | 2,$5.94 | $15.14 | $12.80 | $10.29,$17.82 | $45.42 | $25.60 | $20.58,true,$9.95,$109.42,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE028_tax_invoice_mixed.png,INVOICE,17 572 151 183,Brisbane IT Solutions,"42 Creek St, Brisbane QLD 4000",Mia Robinson,"71 South Yarra St, South Yarra VIC 3141",08/01/2024,Trademark registration | Marketing campaign management,1 | 4,$846.15 | $124.54,$846.15 | $498.16,false,$134.43,$1478.74,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE028_westpac_premium.png,BANK_STATEMENT,NOT_FOUND,ANZ,NOT_FOUND,Mia Robinson,NOT_FOUND,NOT_FOUND,EFT PAYMENT BRISBANE IT SOLUTIONS | EFTPOS KMART South Yarra AUS | VISA DEBIT PURCHASE SHELL South Yarra AU | VISA DEBIT PURCHASE Supercheap A South Yarra AU | BPAY ORIGIN ENERGY CRN 884030674 | EFTPOS DAN MURPHYS South Yarra AUS | BPAY ORIGIN ENERGY CRN 956951458 | Salary ATO PAYROLL REF69511 | DD INSURANCE REF48616 | ATM WITHDRAWAL South Yarra | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | BPAY TELSTRA CRN 188594622 | EFTPOS JB HI-FI South Yarra AUS | DD AGL REF87564 MHF 1234 | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | VISA DEBIT PURCHASE BP Australia South Yarra AU | EFTPOS BP South Yarra AUS | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | DD AGL REF70819 MHF 1234 | Salary ATO PAYROLL REF99589 | EFTPOS AMPOL South Yarra AUS | DD INSURANCE REF15376 | EFTPOS TARGET South Yarra AUS | EFTPOS JB HI-FI South Yarra AUS | Transfer To Hannah NetBank | Salary ATO PAYROLL REF11110 | EFTPOS AMPOL South Yarra AUS | EFTPOS OFFICEWORKS South Yarra AUS | EFTPOS OFFICEWORKS South Yarra AUS | ATM WITHDRAWAL South Yarra | EFTPOS BUNNINGS W/HOUSE South Yarra AUS | BPAY ORIGIN ENERGY CRN 396764585 | DD INSURANCE REF19698 | DD INSURANCE REF44690 | EFTPOS OFFICEWORKS South Yarra AUS | EFTPOS Big W South Yarra AUS | DD AGL REF19229 MHF 1234 | EFTPOS COLES South Yarra AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/07/2024 - 31/07/2024,08/01/2024 | 01/07/2024 | 03/07/2024 | 03/07/2024 | 05/07/2024 | 05/07/2024 | 05/07/2024 | 05/07/2024 | 05/07/2024 | 05/07/2024 | 05/07/2024 | 06/07/2024 | 07/07/2024 | 07/07/2024 | 10/07/2024 | 12/07/2024 | 13/07/2024 | 14/07/2024 | 14/07/2024 | 14/07/2024 | 15/07/2024 | 16/07/2024 | 16/07/2024 | 18/07/2024 | 18/07/2024 | 21/07/2024 | 21/07/2024 | 22/07/2024 | 22/07/2024 | 22/07/2024 | 24/07/2024 | 26/07/2024 | 27/07/2024 | 27/07/2024 | 28/07/2024 | 07/03/2024 | 29/07/2024 | 30/07/2024,$1478.74 | NOT_FOUND | $332.24 | $352.36 | NOT_FOUND | $369.94 | $371.69 | NOT_FOUND | $108.83 | $46.24 | $487.25 | $55.35 | $516.14 | $99.17 | $116.68 | $561.03 | $399.79 | $388.93 | $290.98 | $240.14 | $480.41 | $551.45 | $169.49 | NOT_FOUND | $417.26 | $50.09 | $139.46 | $43.56 | $575.10 | $540.94 | $183.80 | $543.00 | $468.49 | $269.94 | $300.31 | $109.42 | $439.25 | $10.51
CASE029_nab_classic.png,BANK_STATEMENT,NOT_FOUND,Commonwealth Bank,NOT_FOUND,William Harris,NOT_FOUND,NOT_FOUND,BPAY ORIGIN ENERGY CRN 674050611 | BPAY TELSTRA CRN 289642463 | EFT PAYMENT ADELAIDE BUS CONSULTING | EFTPOS CHEMIST WHSE Toowoomba AUS | VISA DEBIT PURCHASE SHELL Toowoomba AU | Salary ATO PAYROLL REF14855 | VISA DEBIT PURCHASE Ampol Limite Toowoomba AU | Salary ATO PAYROLL REF85936 | EFTPOS WOOLWORTHS Toowoomba AUS | VISA DEBIT PURCHASE SHELL Toowoomba AU | DD AGL REF32372 MHF 1234 | DD AGL REF87984 MHF 1234 | EFTPOS OFFICEWORKS Toowoomba AUS | Transfer To William NetBank | VISA DEBIT PURCHASE Supercheap A Toowoomba AU | EFTPOS TARGET Toowoomba AUS | Transfer To Mia NetBank | EFTPOS BUNNINGS W/HOUSE Toowoomba AUS | Transfer To Thomas NetBank | EFTPOS JB HI-FI Toowoomba AUS | VISA DEBIT PURCHASE Repco Toowoomba AU | BPAY TELSTRA CRN 549667909 | EFTPOS AMPOL Toowoomba AUS | VISA DEBIT PURCHASE SHELL Toowoomba AU | DD AGL REF72182 MHF 1234 | VISA DEBIT PURCHASE Woolworths Toowoomba AU | ATM WITHDRAWAL Toowoomba | EFTPOS BUNNINGS W/HOUSE Toowoomba AUS | EFTPOS DAN MURPHYS Toowoomba AUS | DD INSURANCE REF24435 | EFTPOS TARGET Toowoomba AUS | EFTPOS TARGET Toowoomba AUS | EFTPOS DAN MURPHYS Toowoomba AUS | Transfer To Michael NetBank | EFTPOS BUNNINGS W/HOUSE Toowoomba AUS,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/05/2024 - 31/05/2024,01/05/2024 | 01/05/2024 | 27/11/2024 | 12/05/2024 | 08/05/2024 | 10/05/2024 | 11/05/2024 | 12/05/2024 | 13/05/2024 | 13/05/2024 | 13/05/2024 | 14/05/2024 | 16/05/2024 | 16/05/2024 | 16/05/2024 | 17/05/2024 | 18/05/2024 | 18/05/2024 | 19/05/2024 | 19/05/2024 | 22/05/2024 | 23/05/2024 | 23/05/2024 | 24/05/2024 | 25/05/2024 | 25/05/2024 | 25/05/2024 | 26/05/2024 | 26/05/2024 | 27/05/2024 | 28/05/2024 | 29/05/2024 | 30/05/2024 | 31/05/2024 | 31/05/2024,$506.30 | $580.83 | $3126.20 | $55.89 | NOT_FOUND | $43.07 | $395.77 | $555.64 | $545.24 | $39.48 | $358.72 | NOT_FOUND | $201.30 | NOT_FOUND | $81.24 | $107.35 | $509.95 | $14.26 | NOT_FOUND | $563.47 | $570.68 | $149.03 | $459.07 | $132.78 | $114.03 | $133.66 | $40.95 | $51.81 | $127.26 | $144.39 | $287.88 | $115.06 | $129.30 | $512.47 | $102.50
CASE029_receipt_professional.png,RECEIPT,49 412 060 048,Chemist Warehouse,"250 Bourke St, Melbourne VIC 3000",NOT_FOUND,NOT_FOUND,12/05/2024,Shampoo 400ml | Batteries AA 8pk,3 | 3,$7.48 | $11.15,$22.44 | $33.45,true,$5.08,$55.89,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE029_tax_invoice_standard.png,INVOICE,71 918 689 530,Adelaide Business Consulting,"Level 3, 77 King William St, Adelaide SA 5000",William Harris,"28 Toowoomba St, Toowoomba QLD 4350",26/11/2024,Professional consultation services | Marketing campaign management,4 | 8,$342.92 | $183.79,$1371.68 | $1470.32,false,$284.20,$3126.20,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE030_nab_dense.png,BANK_STATEMENT,NOT_FOUND,Westpac,NOT_FOUND,Charlotte Clark,NOT_FOUND,NOT_FOUND,EFTPOS COLES Glenelg AUS | BPAY ORIGIN ENERGY CRN 615163018 | Transfer To Daniel NetBank | EFTPOS KMART Glenelg AUS | BPAY ORIGIN ENERGY CRN 841687850 | EFTPOS JB HI-FI Glenelg AUS | ATM WITHDRAWAL Glenelg | VISA DEBIT PURCHASE Officeworks Glenelg AU | EFTPOS BUNNINGS W/HOUSE Glenelg AUS | DD INSURANCE REF24884 | Transfer To James NetBank | EFTPOS TARGET Glenelg AUS | EFTPOS AMPOL Glenelg AUS | EFTPOS DAN MURPHYS Glenelg AUS | BPAY ORIGIN ENERGY CRN 591638597 | VISA DEBIT PURCHASE DAN MURPHYS Glenelg AU | EFTPOS OFFICEWORKS Glenelg AUS | EFTPOS WOOLWORTHS Glenelg AUS | EFTPOS OFFICEWORKS Glenelg AUS | EFTPOS TARGET Glenelg AUS | EFTPOS AMPOL Glenelg AUS | BPAY TELSTRA CRN 947469747 | VISA DEBIT PURCHASE JB Hi-Fi Glenelg AU | EFTPOS BUNNINGS W/HOUSE Glenelg AUS | EFTPOS WOOLWORTHS Glenelg AUS | EFTPOS DAN MURPHYS Glenelg AUS | DD INSURANCE REF58878 | BPAY TELSTRA CRN 126763237 | EFTPOS DAN MURPHYS Glenelg AUS | BPAY TELSTRA CRN 411199562 | EFTPOS DAN MURPHYS Glenelg AUS | Salary ATO PAYROLL REF13250 | VISA DEBIT PURCHASE CHEMIST WHSE Glenelg AU | VISA DEBIT PURCHASE SHELL Glenelg AU | BPAY ORIGIN ENERGY CRN 523509129 | VISA DEBIT PURCHASE Shell Austra Glenelg AU | VISA DEBIT PURCHASE CHEMIST WHSE Glenelg AU | Salary ATO PAYROLL REF68224 | BPAY TELSTRA CRN 965084562 | Transfer To David NetBank,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,01/02/2023 - 28/02/2023,01/02/2023 | 01/02/2023 | 02/02/2023 | 02/02/2023 | 02/02/2023 | 04/02/2023 | 05/02/2023 | 07/02/2023 | 08/02/2023 | 08/02/2023 | 08/02/2023 | 09/02/2023 | 11/02/2023 | 10/07/2023 | 14/02/2023 | 16/10/2024 | 14/02/2023 | 14/02/2023 | 15/02/2023 | 15/02/2023 | 16/02/2023 | 16/02/2023 | 16/02/2023 | 17/02/2023 | 17/02/2023 | 19/02/2023 | 19/02/2023 | 19/02/2023 | 19/02/2023 | 23/02/2023 | 24/02/2023 | 24/02/2023 | 24/02/2023 | 25/02/2023 | 26/02/2023 | 26/02/2023 | 27/02/2023 | 27/02/2023 | 28/02/2023 | 28/02/2023,$184.52 | $105.46 | $465.38 | NOT_FOUND | $29.30 | $132.22 | $567.74 | $375.29 | $428.51 | $292.31 | NOT_FOUND | $213.68 | $496.97 | $27294.75 | NOT_FOUND | $64.28 | $255.76 | $445.25 | $568.99 | $474.23 | $344.68 | NOT_FOUND | NOT_FOUND | $505.21 | $596.33 | $341.87 | $328.52 | $304.66 | $332.23 | $96.78 | $292.60 | $374.34 | $388.37 | $327.66 | $197.48 | $513.74 | $191.77 | $595.63 | NOT_FOUND | $188.91
CASE030_receipt_hospitality.png,RECEIPT,94 154 726 134,Dan Murphy's,"47-61 Egan St, Richmond VIC 3121",NOT_FOUND,NOT_FOUND,13/10/2024,Milk 2L | Sparkling Water 12pk | USB Hub 4-port | Bread White 700g,2 | 1 | 2 | 3,$3.56 | $15.80 | $15.58 | $3.40,$7.12 | $15.80 | $31.16 | $10.20,true,$5.84,$64.28,NOT_FOUND,NOT_FOUND,NOT_FOUND
CASE030_tax_invoice_gst_inclusive.png,INVOICE,11 567 190 284,Perth Marketing Group,"Level 8, 140 St Georges Tce, Perth WA 6000",Charlotte Clark,"67 Glenelg St, Glenelg SA 5045",06/07/2023,Trademark registration | Audit services | IT support and maintenance | Website design and development,5 | 6 | 5 | 6,$994.72 | $404.79 | $146.07 | $2780.12,$4973.60 | $2428.74 | $730.35 | $16680.72,false,$2481.34,$27294.75,NOT_FOUND,NOT_FOUND,NOT_FOUND
